# EGS HST Catalogue
# From https://archive.stsci.edu/hlsp/candels/egs-catalogs
RA,Dec
214.9181297,52.9139896
214.71798,52.7722024
214.9613641,52.9456025
214.6397441,52.7158797
214.8638467,52.8764311
215.0236707,52.9896412
215.0566396,53.0119911
214.629681,52.7091321
214.7182598,52.7712284
214.8100336,52.8381886
214.7487544,52.7943193
215.0885237,53.0343933
215.1140842,53.0533865
214.9862635,52.9633066
214.9462469,52.9349799
214.7242978,52.7770108
214.8617173,52.8750051
214.7358474,52.7828867
214.7327795,52.7826383
215.0031464,52.9659603
214.6860424,52.747625
215.0475724,53.006629
215.1408862,53.0698733
214.6450858,52.7178931
214.8883985,52.8935373
214.8611362,52.8746453
214.7838534,52.8195352
214.9482844,52.9364968
214.7808801,52.8175111
214.6603196,52.7312464
214.845504,52.8631662
214.9477918,52.9355471
214.8705415,52.8807964
214.824013,52.8472381
215.0115142,52.9808344
214.6672206,52.7362155
214.6822055,52.745914
214.947304,52.9358699
215.1540243,53.0810149
214.9171931,52.9145186
215.1023548,53.0452828
214.9068822,52.9069991
215.0248669,52.9905401
214.6544472,52.7271205
215.0770019,53.0266907
214.9331825,52.9256096
214.7084994,52.765586
214.9985431,52.9718099
214.9353798,52.9271044
214.6758439,52.7419907
214.7217862,52.7752165
215.051809,53.0097636
214.9695807,52.9498809
214.657644,52.7294337
214.7166845,52.7717326
215.0635216,53.0173478
214.6643614,52.7341338
214.7995495,52.8290656
215.1485264,53.0773509
215.0987336,53.0423376
215.0208531,52.9874244
214.8034671,52.8333629
214.8475799,52.8640662
214.8253575,52.8493482
215.0832531,53.0319523
215.0825614,53.0311291
214.6850643,52.7491523
214.6230932,52.7041315
215.0255242,52.9910275
214.9676131,52.9503608
215.0404116,53.0018289
214.8471526,52.8648404
214.7158466,52.7696433
214.7925909,52.8260571
214.7786204,52.8160259
215.0018925,52.973826
214.6756131,52.7424365
214.8818833,52.8892442
214.6428829,52.7187587
215.0624218,53.0134532
214.771641,52.8107233
215.0045667,52.9742062
215.0889738,53.0334993
215.1266718,53.0624462
215.1498113,53.0770221
214.7839871,52.8186638
214.9251032,52.919884
214.7200622,52.7727655
214.7737577,52.8118351
214.6559926,52.7281826
214.6220418,52.7040005
215.0702994,53.0229114
215.1447113,53.0748624
214.7485227,52.7945281
214.8646623,52.8775181
214.7470337,52.7936921
214.9384728,52.9299028
214.755546,52.7997655
215.1500263,53.0778182
214.689456,52.7515216
214.9059876,52.9068951
215.002045,52.9741024
215.0371173,52.999279
215.0064346,52.9770264
215.0731102,53.0250563
214.8333058,52.8549047
215.0738806,53.0256227
215.0707806,53.0230373
215.0030042,52.9756076
215.0988861,53.0419246
214.6904882,52.7533257
214.6701947,52.7382486
215.0968781,53.0418295
214.748672,52.7946802
214.8735141,52.8665585
215.0021031,52.974468
214.6837268,52.7482355
214.9293848,52.9233843
214.6512231,52.7252064
214.6641728,52.7344989
214.7114752,52.7678662
215.0812935,53.0305992
215.0854493,53.0333709
214.9229724,52.918753
214.9801992,52.9591336
214.9968846,52.9712041
215.0720687,53.0244402
214.7948467,52.8279773
214.7433704,52.7912299
214.6249065,52.7056682
214.8842428,52.891598
215.027786,52.9932213
215.1142774,53.0541626
214.7652683,52.8067686
214.8801502,52.8884974
214.9498141,52.9377233
214.8089086,52.838021
215.0928201,53.0385569
214.6830814,52.7481105
215.1083198,53.0492895
214.979561,52.9581889
214.998795,52.9720311
214.8326017,52.8549296
215.0455805,53.0057578
214.8925508,52.8975548
215.0880224,53.0355833
214.8241864,52.8489597
214.8957757,52.8991084
215.0593009,53.0150555
214.9784099,52.9584101
214.9379276,52.9295489
215.0992924,53.0436663
214.7198328,52.7719131
215.153832,53.0812138
214.8331386,52.8553596
214.7345837,52.7849302
215.1207814,53.0588527
214.9158322,52.9135614
215.0872688,53.0337589
215.148821,53.0785855
215.0700383,53.0220738
215.147597,53.0777276
215.0784749,53.0289152
215.0889523,53.0364264
214.8504357,52.8676044
214.6211733,52.7031501
214.9809302,52.959994
215.0686195,53.0215773
214.9070206,52.9075476
215.0005949,52.9732569
214.9042491,52.9059759
214.8790887,52.8881118
214.9652063,52.9492493
214.6911266,52.7488615
214.7955462,52.8269247
214.9775595,52.9579927
215.1641,53.087706
214.7393213,52.7886287
214.8716118,52.8829389
214.8342676,52.8563746
214.9992156,52.9733476
215.0776385,53.0283063
215.0818044,53.0305023
214.8011292,52.8311524
215.1411988,53.0712552
214.8421427,52.8620269
215.0107449,52.9814141
214.6235223,52.7050318
214.8909456,52.8960061
214.8382247,52.8588092
214.7002179,52.7605479
214.809018,52.8384692
215.0177301,52.9853964
214.811682,52.8396378
214.7350163,52.7839678
215.004918,52.9774604
215.0874462,53.0354777
214.7293787,52.7816065
215.0057493,52.9753882
214.7107037,52.767883
215.0386108,53.0005911
215.14372,53.0752404
214.7319468,52.7831532
215.0356962,52.9989656
214.8471093,52.8656513
214.7080924,52.765984
214.8319589,52.8548754
214.7707149,52.8112339
215.1258271,53.0620576
214.7190397,52.7740361
215.1460057,53.0766819
215.0379207,53.0005966
215.0677683,53.0202439
214.6398464,52.7161009
215.0201893,52.9874248
214.9088787,52.9093089
214.9475809,52.9367558
214.7157576,52.7719879
214.9539496,52.94153
214.9012381,52.9032776
215.064863,53.0195589
214.9699904,52.9525257
214.8308962,52.8538102
214.9737181,52.9550274
214.8111711,52.8396628
214.9349166,52.9280219
215.0413162,53.0010511
214.7131799,52.769246
214.7130525,52.7685787
215.139655,53.0717063
215.1666472,53.0902541
215.0103191,52.9806426
215.1524344,53.081278
215.136648,53.0701864
214.7867166,52.8223815
214.8640456,52.8774917
215.0324929,52.9968647
214.7784356,52.8166161
214.9408677,52.9323719
214.7049269,52.7632094
214.7994628,52.8318113
215.0590436,53.0158907
214.7008446,52.7613531
215.0383316,53.0012896
214.7234032,52.7769024
215.137565,53.0708634
214.6465741,52.7223229
214.6616328,52.733184
214.6386837,52.7166974
214.965277,52.949396
215.1052487,53.0484425
214.9184205,52.9159858
215.1625739,53.0884172
214.7055868,52.764635
214.7315809,52.7833664
215.0213484,52.9890304
215.1138135,53.0545012
214.9506941,52.9387346
214.6783772,52.7451891
214.7341039,52.784269
215.0571528,53.013263
214.9830063,52.9615356
214.7209231,52.7758997
214.9525906,52.9391698
214.6908525,52.7544112
214.6705452,52.7398513
214.759373,52.8032035
215.0767436,53.0278439
215.0735752,53.0261651
215.1518874,53.0813194
214.8436726,52.8631404
214.9853059,52.9630964
214.667816,52.7379253
214.8579394,52.873338
214.7559865,52.8010199
214.9352894,52.9284913
215.0357677,52.9996299
214.9521298,52.9403353
215.0448439,53.0053941
214.7780606,52.8165413
214.9184716,52.914305
214.7023823,52.7625099
214.7375715,52.7872502
214.9691362,52.952004
215.1391224,53.068401
214.814026,52.842418
215.1467072,53.0776856
214.9501248,52.9382504
215.0251593,52.9921353
214.90116,52.9044782
214.7890756,52.8247282
215.0220956,52.9898078
214.9553451,52.9427735
214.9459081,52.9360302
215.0740295,53.0267129
214.6334205,52.7131577
214.8623943,52.8767261
214.7259503,52.7797143
214.647455,52.723447
215.0190101,52.9878882
214.9775453,52.958478
215.0890116,53.0347172
215.0458584,53.0063259
214.9137053,52.9133079
214.8638393,52.8767854
214.9452673,52.9357147
214.9288438,52.9238823
214.8338303,52.8563263
214.961184,52.9471284
214.6734438,52.74119
214.8818506,52.8908834
214.9363851,52.9295748
214.8548603,52.8714201
214.9351889,52.9286531
214.8936543,52.8986468
214.713811,52.7685906
214.9002541,52.9037669
214.9485284,52.9381169
214.6537424,52.7280624
215.1000236,53.0451075
214.8608087,52.8759462
214.9842739,52.9632242
215.1597967,53.0870265
215.143833,53.0759179
214.7819095,52.8197908
215.1073086,53.0501968
215.0116743,52.9821006
215.0994779,53.0446844
214.7758525,52.8154293
215.0741593,53.0269241
214.8957737,52.9008436
214.8780576,52.8881245
215.1514803,53.0813114
215.0691236,53.0222552
215.0348307,52.9992445
214.6427762,52.7199599
214.6663815,52.736635
214.8625973,52.8761236
214.7737608,52.8098217
214.8980433,52.9024697
214.8505758,52.8664459
215.1020497,53.0466551
215.0901303,53.0375979
214.6306239,52.7114653
214.6272232,52.7091312
214.9017454,52.9048929
214.8391303,52.8601326
214.8950161,52.8982105
215.1598732,53.0866926
215.1643642,53.0893092
214.943781,52.9347708
215.0392833,53.0024785
214.8699624,52.8820256
214.663542,52.7352753
214.7980113,52.8314111
215.0554197,53.0134925
214.8222172,52.843165
214.9269271,52.9222602
214.8757132,52.8864089
214.9526544,52.9384259
215.0097372,52.981437
214.673705,52.7412326
215.0124612,52.9830454
214.9353556,52.9281097
214.8880659,52.8950652
214.7346596,52.7852847
215.0606216,53.017568
215.0579409,53.0157551
214.9260439,52.9225203
215.0875147,53.0359771
215.1088352,53.051029
215.0959183,53.0418442
214.8961261,52.9013072
214.9127333,52.9130589
215.0534523,53.0118759
214.8753743,52.8857725
214.9598024,52.9454547
215.1127464,53.0533999
214.6259965,52.7072161
215.0244269,52.9912936
214.842886,52.8593615
214.6369881,52.716372
215.1391929,53.0726027
214.7563967,52.8014858
214.7734882,52.8138742
214.7215301,52.776879
215.0789785,53.0296384
214.7405712,52.7903962
214.9209766,52.9152823
214.7218845,52.7771549
214.9052269,52.9078504
214.780332,52.8185287
214.7811657,52.8188043
214.6703848,52.7403563
214.8006047,52.831688
215.1673541,53.0918309
215.0932441,53.0390447
215.1614185,53.0886395
215.0171599,52.9871209
215.0134148,52.9836481
214.7989311,52.8318314
214.7575621,52.8022508
214.7245835,52.778558
214.9635943,52.9492585
214.6231184,52.7063379
215.0698584,53.024328
215.0557033,53.0138181
214.9484762,52.9386044
214.8018185,52.8343873
214.6723523,52.7414429
215.0767843,53.028801
214.976912,52.9583033
214.9415216,52.9336843
214.7459213,52.7945233
214.8185596,52.8463543
214.9518972,52.9407388
215.0728241,53.0260006
214.8056037,52.8354525
215.1149175,53.0561089
215.0194531,52.9877698
214.6281852,52.7100718
214.8658988,52.8792708
214.8627352,52.8778673
214.7721091,52.8133111
215.0091199,52.9807024
214.9885571,52.967082
214.9865817,52.9650923
215.1544148,53.0815156
214.7761375,52.8155005
214.98747,52.9661681
214.9891786,52.9673108
215.1240124,53.0625474
215.0391318,53.0028206
215.1064428,53.0500208
214.7758941,52.8159924
215.0965851,53.0432921
214.9460417,52.9370074
214.7055064,52.765764
214.9934,52.9703447
214.9463456,52.937261
214.8687446,52.8816708
215.0748911,53.0278689
214.6322205,52.7132408
214.6292415,52.7110987
215.1375033,53.0721282
214.6473856,52.7241637
214.866591,52.8802836
214.9360092,52.9299819
215.1586702,53.086785
214.7822345,52.820513
214.7083602,52.766185
215.1086999,53.0519013
214.9190302,52.9177871
215.1109957,53.0535259
215.0566011,53.0135596
214.9343044,52.9280552
214.858087,52.8746711
214.8611868,52.876963
215.0849509,53.0351028
214.6407532,52.7194159
214.9883196,52.9664987
215.134649,53.0699341
214.8838133,52.8909744
214.7771486,52.8141737
214.7338534,52.783261
214.8755375,52.8860152
214.6715812,52.7414794
214.8967573,52.9016995
214.8519706,52.8697993
215.0625827,53.0184907
215.0331739,52.9985833
214.6741668,52.7433857
215.0294623,52.9962326
215.074912,53.0281961
214.7953043,52.8301675
214.7224995,52.7781635
215.0095521,52.9806611
214.9868784,52.9657177
214.9076375,52.9100699
214.9843533,52.9613546
214.8466462,52.8631849
214.6243344,52.7066832
215.0007353,52.9754749
215.1284113,53.0659369
215.1145221,53.0561875
214.7047222,52.7652937
214.9407841,52.9336176
215.0144249,52.9853566
214.8706208,52.8829207
214.6199,52.7046782
214.8997967,52.9045702
214.6619098,52.7347661
214.9866968,52.9661201
214.8156193,52.8436044
215.0832463,53.0331358
214.8773443,52.8886502
214.8809947,52.8912478
215.1172069,53.0574797
215.0329858,52.9988441
215.1441372,53.0763918
214.9031205,52.9068367
214.768846,52.8112575
215.0923871,53.0407133
215.0834063,53.0344118
214.9194418,52.9185397
214.9152316,52.9154986
214.9032992,52.9071226
214.756396,52.8018076
214.9971068,52.9734239
215.0223229,52.9913579
214.9371808,52.9310807
214.7007329,52.7622496
215.0709432,53.0256653
215.078524,53.0305661
214.6673865,52.7371236
214.8773231,52.8876856
215.1040236,53.0489022
214.9926971,52.9704911
214.978487,52.9600629
215.141839,53.0753908
214.9244865,52.9221416
214.9141662,52.9146523
214.7949383,52.8293567
214.9734801,52.9569407
214.7083181,52.7682483
215.0826148,53.033828
215.0761872,53.0279031
215.095097,53.0417759
215.1445673,53.0730984
214.8575667,52.8740869
214.8069675,52.8382659
214.7758556,52.8165767
215.0838621,53.0333602
215.0703324,53.0248341
214.865786,52.880658
215.0330514,52.9990938
215.07291,53.0271054
214.8167123,52.845755
215.145664,53.0783747
215.1638441,53.0905402
215.0099077,52.9827716
215.1073695,53.0514649
215.0774448,53.029874
215.09691,53.044103
214.8443563,52.8654542
214.8850155,52.8943814
215.136337,53.0718681
214.7089295,52.7688389
215.035517,53.0003135
215.1431679,53.0723574
214.8515808,52.8706379
214.8449125,52.8658816
215.1225628,53.0610648
214.9210914,52.9196136
215.0058318,52.9781433
214.8333976,52.8577519
214.6296225,52.7113454
215.1479736,53.0801112
215.0152734,52.9866969
214.9740028,52.95739
215.0147516,52.9863447
214.9375228,52.9302118
214.8363794,52.8590103
215.0832005,53.0326861
215.1012808,53.0456432
214.6227245,52.7058284
214.6758199,52.7452259
215.0760446,53.0290539
214.9489931,52.9390084
214.673933,52.7435966
214.8696954,52.8836047
215.0207706,52.9906217
215.1490621,53.0809309
214.9157366,52.9159786
214.8463783,52.8667294
214.8494847,52.8692821
214.9785153,52.9592567
214.9368483,52.9302244
215.0628421,53.0188938
214.8346831,52.8587519
214.7424779,52.7924427
215.0074814,52.9810049
214.6244235,52.7042966
214.8160953,52.8455473
215.0486512,53.0103468
214.9178575,52.9178134
214.7504364,52.798728
215.0124618,52.9846208
214.6540379,52.7296292
215.0457088,53.0082285
214.6212591,52.7061743
215.1619123,53.0900298
214.8464906,52.8672255
214.6587607,52.7304706
215.0867302,53.0368866
215.0540847,53.0138992
214.7001615,52.7622671
214.8678785,52.8823629
214.8149738,52.8448153
215.1203438,53.0598033
215.1024912,53.0479751
214.7968549,52.831897
214.904944,52.9077822
214.9525979,52.9425809
215.07707,53.0304719
214.7085968,52.7689037
215.0552096,53.0148994
215.0261328,52.9945732
215.0128329,52.984186
214.9783204,52.9608071
214.7771677,52.8179299
214.7761278,52.8172031
215.0902287,53.0396544
214.9578798,52.9457111
214.900843,52.9050336
215.0059605,52.9800734
214.7082054,52.7684228
214.835858,52.8598077
215.0993282,53.045896
214.9234449,52.9214946
214.8895001,52.8979259
214.8447106,52.8661148
214.6763483,52.7447343
214.6747924,52.7430834
214.9197034,52.9189337
214.848047,52.868342
215.0950561,53.0420689
215.1052123,53.0503292
214.7620849,52.8071398
214.9646851,52.9513052
215.0914804,53.0407629
214.8037253,52.8358047
215.0891887,53.0389115
214.7829982,52.822101
214.7408886,52.7893267
215.1605257,53.0890456
214.7865311,52.8244892
214.995654,52.9732383
214.9674151,52.9531305
214.9145835,52.9158271
214.7526924,52.8003484
215.0768612,53.0296209
214.6245416,52.7074988
214.6666481,52.73864
214.9661526,52.9518646
214.8883505,52.8949816
214.974714,52.9584695
214.8218222,52.8498777
215.1395845,53.0746818
215.0513082,53.0124435
214.8593341,52.8766059
214.8836213,52.8939199
214.9842355,52.9652545
215.0617866,53.0195276
215.0921062,53.0374265
215.0218512,52.9907049
214.677298,52.7456079
214.8277096,52.8533616
215.1456546,53.0790053
215.0730641,53.0279692
215.0516057,53.0125775
214.8852589,52.8951328
214.7620622,52.8067665
215.1275622,53.0638928
215.0725963,53.0276259
214.7917734,52.8286448
214.8198086,52.8455399
214.6832967,52.7508928
214.8973535,52.9030607
215.0805335,53.0326812
214.7692529,52.8125986
214.9877232,52.967803
215.035988,53.001892
215.1446392,53.0782795
214.8372698,52.8611091
214.8438311,52.8640396
214.7888637,52.8266115
215.0009833,52.9771439
214.9605525,52.9485656
214.741904,52.7926169
214.920946,52.9169662
214.9297203,52.9268217
215.1653224,53.0929309
214.8591004,52.8766868
215.0983871,53.0459236
215.078588,53.031769
214.6712951,52.7426056
214.8425963,52.8648918
214.6756969,52.7450682
214.9858488,52.9664328
215.1390447,53.0745241
214.7494635,52.7985727
214.9457802,52.9379113
215.0914197,53.0394546
214.686156,52.7533013
215.1623113,53.0908571
215.0946416,53.0433425
215.0467626,53.0096411
215.0031203,52.9779767
215.0410077,53.0055898
214.7622146,52.8064297
214.6623109,52.7330631
214.63162,52.713944
214.8691557,52.8838972
214.8556232,52.8742978
215.0041436,52.9791549
214.8800474,52.8916506
215.1445639,53.0784435
214.8563847,52.8747269
214.8740376,52.8859008
214.8988392,52.9048921
214.7207437,52.7781117
214.6369557,52.7179395
214.8027851,52.834283
214.8548195,52.8737851
215.0897997,53.0395473
215.02164,52.9913609
215.0700728,53.0261094
215.0741666,53.0284355
214.7753554,52.8163096
214.9392745,52.9308632
214.7743706,52.8162945
215.121762,53.062497
214.9019754,52.906757
214.8572627,52.8755319
214.9907048,52.9701567
214.9919728,52.9707977
214.9377665,52.9319965
215.1444882,53.0738409
214.7602715,52.8064617
214.6884424,52.7550872
215.0300985,52.9979867
215.0197423,52.9907009
214.9440222,52.9371604
214.8176712,52.8474221
214.7182537,52.7764381
214.6231884,52.7082741
214.6494045,52.7267929
215.1385632,53.0743829
214.7799516,52.8204066
214.7027039,52.7653543
214.939648,52.9336855
214.7708264,52.8139268
214.6647427,52.7372427
215.1291948,53.0656894
215.0202269,52.9911288
214.8748589,52.8871719
215.0629364,53.0178205
214.7630388,52.8081222
214.7561419,52.8036195
214.7894685,52.8271346
214.7455844,52.7959238
215.0872923,53.0372108
215.0624888,53.0209402
214.9726151,52.9574972
214.6892829,52.755794
214.6246789,52.7094582
214.983185,52.9649802
215.1276036,53.0667928
214.7658946,52.8104263
214.7673349,52.8116685
214.8804873,52.8922382
214.6777202,52.7471586
214.8894663,52.8983063
214.9586118,52.947147
214.8581521,52.8763982
214.7288138,52.7833834
214.9318187,52.9286217
214.8215265,52.8503405
215.097347,53.0455711
214.9724801,52.9572245
215.0120091,52.9847318
214.757018,52.8041129
214.9987592,52.9758943
214.9651626,52.9521223
214.6530812,52.7290705
214.8683338,52.8832764
215.1567195,53.0873068
214.7426739,52.7931551
214.636727,52.71814
214.8429806,52.8657027
215.0727121,53.0281588
215.1204621,53.0607288
214.9814993,52.9639348
215.0387626,53.0040613
214.8037132,52.8377453
214.9565749,52.9463364
214.7624556,52.8077968
215.0887687,53.0392722
214.6285031,52.7105355
215.1199958,53.0616162
214.6272823,52.7115206
215.0855415,53.0371181
214.7605578,52.8067921
